Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
21,Ela Vem,MC G15,2104577,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R,2019,11,15,br,0.616,0.634,11,-7.389,1,0.546,0.619,0,0.0732,0.586,185.186,196800,5
22,Algo Mais (Amante) - Ao Vivo,Xand Avião,2097142,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P,2019,11,15,br,0.697,0.844,9,-3.076,1,0.0575,0.285,0,0.753,0.665,139.993,231680,4
23,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,2092473,https://open.spotify.com/track/1owErGXMkNVCgCmCjI1vRL,2019,11,15,br,0.584,0.959,11,-2.395,1,0.0849,0.325,1.83e-06,0.322,0.827,173.937,154183,4
24,Espaçosa Demais - Ao Vivo,Felipe Araújo,2005776,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9,2019,11,15,br,0.676,0.888,10,-3.658,1,0.0783,0.375,0,0.231,0.711,160.034,179100,4
25,Pupila,ANAVITÓRIA,1998967,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2019,11,15,br,0.716,0.426,10,-9.576,1,0.128,0.401,0,0.11,0.434,88.794,202288,4
26,3 Batidas - Ao Vivo,Guilherme & Benuto,1978357,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k,2019,11,15,br,0.552,0.709,8,-5.435,1,0.129,0.611,0,0.763,0.527,117.581,157186,4
27,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,1967786,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,2019,11,15,br,0.621,0.743,3,-3.864,1,0.0738,0.281,0,0.411,0.581,111.454,154661,4
28,Bebi Liguei - Ao Vivo,Marília Mendonça,1928602,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3,2019,11,15,br,0.603,0.804,0,-4.253,1,0.198,0.362,0,0.743,0.682,153.883,159780,4
29,Fake News - Ao Vivo,Gustavo Mioto,1862317,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW,2019,11,15,br,0.804,0.637,11,-3.187,1,0.0542,0.47,0,0.969,0.732,113.979,175205,4
30,Vidrado Em Você,Dj Guuga,1835136,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO,2019,11,15,br,0.843,0.925,2,0.302,1,0.0997,0.139,7.65e-06,0.109,0.59,159.926,134769,4
31,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,1813750,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD,2019,11,15,br,0.611,0.791,2,-3.095,1,0.0436,0.245,0,0.237,0.572,111.928,174179,4
32,choque térmico - ao vivo,Luan Santana,1812143,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530,2019,11,15,br,0.737,0.758,2,-5.508,1,0.0402,0.342,0,0.834,0.734,126.978,180001,4
33,Ela É do Tipo (feat. Drake) - Remix,MC Kevin o Chris,1803795,https://open.spotify.com/track/7qLnSuxwLNlcapat8OCWZp,2019,11,15,br,0.576,0.524,6,-5.428,1,0.24,0.89,0,0.108,0.715,99.387,212433,3
34,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,1791817,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd,2019,11,15,br,0.542,0.876,6,-3.378,1,0.0972,0.724,0,0.925,0.634,118.777,182735,4
35,Resenha lá em casa,MC Kevin o Chris,1729216,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl,2019,11,15,br,0.674,0.447,5,-3.761,1,0.493,0.688,0,0.182,0.824,150.237,236852,4
36,Cobaia,Lauana Prado,1713601,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx,2019,11,15,br,0.751,0.709,8,-4.216,1,0.0382,0.125,0,0.807,0.515,114.094,219442,4
37,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,1682964,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,2019,11,15,br,0.505,0.721,1,-5.86,1,0.061,0.768,0,0.869,0.421,106.248,189059,4
38,Gelo,Melim,1600616,https://open.spotify.com/track/0J6cINt02c8UQqDG7vLShY,2019,11,15,br,0.542,0.563,0,-7.446,1,0.0958,0.242,0,0.109,0.897,169.909,149728,4
39,Tão Linda,Atitude 67,1591189,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn,2019,11,15,br,0.877,0.557,9,-9.074,1,0.0911,0.169,0,0.265,0.829,152.874,147843,4
40,Baile da Colômbia (Brega Funk) - Remix,MC Ysa,1588287,https://open.spotify.com/track/2qiqXQ2Suc253bR7k9AKVD,2019,11,15,br,0.838,0.568,5,-5.555,0,0.111,0.419,0,0.0617,0.939,170.015,124000,4
41,S de Saudade,Luíza & Maurílio,1553796,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,2019,11,15,br,0.714,0.712,11,-4.403,1,0.0545,0.621,0,0.127,0.789,123.804,174863,4
42,Te Amo Sem Compromisso,MC Doni,1553485,https://open.spotify.com/track/4mkagJJ8AM1hzeyrgAJc3x,2019,11,15,br,0.94,0.71,3,-3.975,1,0.192,0.00375,0.000115,0.0765,0.69,130.0,132923,4
43,Tiro Certo - Ao Vivo,Zé Felipe,1532824,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk,2019,11,15,br,0.71,0.905,5,-5.146,1,0.0716,0.557,1.31e-06,0.709,0.688,130.046,179065,4
44,Café,Vitão,1497332,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1,2019,11,15,br,0.776,0.5,11,-4.788,1,0.0979,0.0537,0,0.344,0.491,92.027,190435,4
45,Aí Eu Bebo - Ao Vivo,Maiara & Maraisa,1465333,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO,2019,11,15,br,0.827,0.683,11,-5.113,0,0.0719,0.479,0,0.409,0.85,135.944,173892,4
46,Señorita,Shawn Mendes,1463544,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019,11,15,br,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800,4
47,Amor de Que,Pabllo Vittar,1450838,https://open.spotify.com/track/29caulxU0jxucdVIyhSJTc,2019,11,15,br,0.737,0.819,11,-5.056,0,0.0446,0.0726,0,0.36,0.904,139.988,157929,4
48,Perrengue - Ao Vivo,Gusttavo Lima,1447509,https://open.spotify.com/track/5pddmkNwatcLOEqDqj7xEp,2019,11,15,br,0.826,0.866,0,-1.517,1,0.0355,0.332,0,0.665,0.909,123.11,211483,4
49,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,1412709,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr,2019,11,15,br,0.493,0.832,10,-3.42,1,0.201,0.483,0,0.956,0.599,157.964,187349,4
50,Dance Monkey,Tones And I,1399915,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,11,15,br,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
51,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,1398915,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg,2019,11,15,br,0.605,0.812,11,-4.699,1,0.0403,0.515,0,0.419,0.451,110.081,190245,4
52,Brisa,IZA,1368688,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1,2019,11,15,br,0.693,0.822,8,-2.478,1,0.259,0.459,0,0.261,0.791,159.663,151500,4
53,Relógio Parado (Ao Vivo),Diego & Arnaldo,1361624,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw,2019,11,15,br,0.741,0.943,1,-1.401,1,0.0456,0.0486,0,0.965,0.725,124.987,180736,4
54,Também Sei Fazer Falta - Ao Vivo,Israel & Rodolffo,1353139,https://open.spotify.com/track/6hrV6KYL9zM8vFAbOSxFHY,2019,11,15,br,0.715,0.761,0,-5.539,1,0.0683,0.523,0,0.684,0.783,151.932,156838,4
55,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,1330301,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ,2019,11,15,br,0.398,0.838,8,-4.734,0,0.13,0.778,0,0.189,0.206,156.008,182341,3
56,Parabéns,Pabllo Vittar,1312732,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0,2019,11,15,br,0.723,0.856,1,-5.596,1,0.0562,0.00687,2.48e-06,0.397,0.688,170.106,136844,4
57,Evoluiu,MC Kevin o Chris,1300428,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK,2019,11,15,br,0.776,0.465,7,-6.368,0,0.434,0.466,0,0.363,0.694,149.829,179644,4
58,Nem de Graça / Saudade Arregaça - Ao Vivo,Pixote,1292909,https://open.spotify.com/track/141xCZ6pvh4ymCsQkOFX80,2019,11,15,br,0.477,0.813,10,-5.919,1,0.0743,0.605,0,0.467,0.75,97.888,342622,4
59,Estado Decadente - Acústico,Zé Neto & Cristiano,1286567,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR,2019,11,15,br,0.757,0.687,1,-4.78,1,0.0658,0.586,0,0.111,0.583,117.927,173831,4
60,Sei Lá,Projota,1280238,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM,2019,11,15,br,0.661,0.43,6,-8.738,1,0.0422,0.519,0,0.111,0.962,151.955,190364,3
61,Se Prepara 2,Mc Livinho,1263763,https://open.spotify.com/track/0CgMeXQiNYJxPVQ2EMJxdL,2019,11,15,br,0.648,0.453,8,-8.969,0,0.522,0.106,3.78e-06,0.106,0.359,130.199,147336,4
62,Malemolência,Dynho Alves,1245487,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1,2019,11,15,br,0.829,0.64,6,-5.537,0,0.231,0.553,0.000214,0.131,0.848,160.025,135053,4
63,Don't Start Now,Dua Lipa,1241222,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019,11,15,br,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
64,everything i wanted,Billie Eilish,1240990,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019,11,15,br,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
65,Lalala,Y2K,1209394,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019,11,15,br,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,160627,4
66,Dois Enganados,Murilo Huff,1204067,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2,2019,11,15,br,0.711,0.56,1,-4.098,1,0.0355,0.699,0,0.857,0.504,105.05,172751,4
67,Maldita de Ex,Mc Leozin,1201398,https://open.spotify.com/track/6Diq6oBnDVzsrNcRllXRbM,2019,11,15,br,0.811,0.583,6,-0.969,0,0.0306,0.194,0.000256,0.0685,0.673,133.054,164258,4
68,Intenção - Ao Vivo,Marília Mendonça,1198171,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG,2019,11,15,br,0.613,0.611,6,-6.587,0,0.0843,0.376,0,0.91,0.628,139.474,202767,4
69,Combatchy (feat. MC Rebecca),Anitta,1197455,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,2019,11,15,br,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,157600,4
70,Meu Abrigo,Melim,1192805,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,2019,11,15,br,0.658,0.572,3,-7.527,1,0.0304,0.214,0,0.125,0.741,92.011,231474,4
71,Não Abro Mão - Ao Vivo,Maiara & Maraisa,1190672,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ,2019,11,15,br,0.615,0.499,1,-3.182,0,0.0378,0.892,0,0.945,0.588,94.798,180629,4
72,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),Dilsinho,1168084,https://open.spotify.com/track/2lm3Ric7MeBk8hLfsiVokr,2019,11,15,br,0.485,0.648,2,-6.465,1,0.0362,0.862,0,0.864,0.692,148.052,196831,4
73,Bebe e Vem Me Procurar,Raí Saia Rodada,1146444,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq,2019,11,15,br,0.571,0.941,5,-6.712,0,0.0334,0.415,6.51e-06,0.299,0.969,169.95,154291,4
74,Milu,Gusttavo Lima,1135052,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7,2019,11,15,br,0.845,0.787,2,-2.683,1,0.0374,0.261,3.43e-06,0.102,0.882,124.983,224997,4
75,Fingindo Maturidade - Ao Vivo,Mano Walter,1135049,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33,2019,11,15,br,0.577,0.919,5,-3.194,1,0.0982,0.286,0,0.943,0.736,166.059,189003,4
76,Para não,MC WM,1132277,https://open.spotify.com/track/23GNCotvXa7WPvgYuruJjE,2019,11,15,br,0.775,0.929,11,-3.049,0,0.154,0.467,0,0.358,0.911,150.068,164800,4
77,Dois Lados,Wesley Safadão,1125598,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6,2019,11,15,br,0.664,0.852,1,-4.059,1,0.0534,0.417,0,0.101,0.934,160.035,147187,4
78,Carreira Solo - Ao Vivo,Gusttavo Lima,1121295,https://open.spotify.com/track/6ZWkf3FDQQmyeel23ECpIP,2019,11,15,br,0.806,0.933,2,-1.152,1,0.0376,0.409,0,0.871,0.916,126.957,215767,4
79,Do jeito que tu gosta,Pk,1109334,https://open.spotify.com/track/34D0w6kVzuQ35vyHIFrWTC,2019,11,15,br,0.639,0.534,9,-7.264,0,0.365,0.815,0,0.127,0.655,96.855,143246,3
80,Onda diferente (feat. Papatinho),Anitta,1092642,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd,2019,11,15,br,0.705,0.721,1,-5.545,0,0.514,0.333,0,0.101,0.574,75.132,160900,4
81,Ouvi Dizer,Melim,1081580,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,2019,11,15,br,0.641,0.614,7,-7.847,1,0.0532,0.0745,0,0.093,0.727,81.011,210889,4
82,Eterna Sacanagem,MC JottaPê,1077119,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i,2019,11,15,br,0.558,0.675,8,-4.564,1,0.484,0.501,0,0.106,0.769,92.678,168800,5
83,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,1076330,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG,2019,11,15,br,0.681,0.76,2,-5.252,0,0.14,0.638,0,0.556,0.799,117.828,161375,4
84,Mágica - Ao Vivo,Matheus & Kauan,1065565,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx,2019,11,15,br,0.568,0.698,1,-5.438,1,0.0727,0.629,0,0.0999,0.534,121.663,161598,4
85,Péssimo Negócio (Ao Vivo),Dilsinho,1058465,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ,2019,11,15,br,0.538,0.651,10,-5.805,1,0.0336,0.801,0,0.948,0.544,148.03,201378,4
86,Maturidade (feat. Matheus & Kauan),Avine Vinny,1049341,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC,2019,11,15,br,0.603,0.865,7,-3.866,0,0.0516,0.543,0,0.704,0.759,148.019,193525,4
87,Vai menina,PEDRO SAMPAIO,1001595,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua,2019,11,15,br,0.795,0.878,1,-3.261,0,0.278,0.413,0,0.0968,0.963,149.971,122435,4
88,Ela É do Tipo,MC Kevin o Chris,981620,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP,2019,11,15,br,0.632,0.398,6,-6.615,1,0.373,0.945,0,0.228,0.633,90.695,204931,4
89,Mantém,WIU,978096,https://open.spotify.com/track/17rF54WvGGqPVxDheq8PP8,2019,11,15,br,0.754,0.765,10,-5.354,0,0.0777,0.38,0,0.113,0.53,129.983,195692,4
90,Hoje Eu Beberei - Ao Vivo,Felipe Araújo,976583,https://open.spotify.com/track/4rnI4obabjGCPI2CCCs5VR,2019,11,15,br,0.709,0.905,2,-2.91,1,0.0461,0.353,0,0.955,0.808,125.013,149696,4
91,Cidade Vizinha - Ao Vivo,Henrique & Juliano,972182,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl,2019,11,15,br,0.565,0.555,9,-7.221,1,0.0284,0.698,0,0.612,0.308,94.898,178904,4
92,Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Diego & Victor Hugo,970695,https://open.spotify.com/track/7sl95MXCpM8WWsaH1BqvR3,2019,11,15,br,0.662,0.884,0,-3.239,1,0.064,0.67,0,0.45,0.705,117.038,144071,4
93,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,970039,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,2019,11,15,br,0.518,0.575,5,-10.454,0,0.0524,0.427,0,0.153,0.577,93.885,577819,4
94,Apaixonadinha - Ao Vivo,Marília Mendonça,968518,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM,2019,11,15,br,0.663,0.771,0,-4.665,1,0.206,0.216,0,0.713,0.778,166.026,180921,4
95,Ciumeira - Ao Vivo,Marília Mendonça,962012,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN,2019,11,15,br,0.741,0.813,11,-4.83,0,0.0452,0.204,0,0.797,0.765,123.842,190084,4
96,Credo que delícia,MC Kevinho,959117,https://open.spotify.com/track/4H9vyrlKZpzd1FW3oupnzD,2019,11,15,br,0.779,0.861,3,-3.958,0,0.124,0.24,0,0.161,0.911,146.062,123288,4
97,Lose You To Love Me,Selena Gomez,953882,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019,11,15,br,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,206459,4
98,I Don't Care (with Justin Bieber),Ed Sheeran,952615,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,11,15,br,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947,4
99,Na Cama Que Eu Paguei - Ao Vivo,Wesley Safadão,949184,https://open.spotify.com/track/6hqQPoB1yYKcLfByfxO8he,2019,11,15,br,0.548,0.846,6,-4.256,1,0.0741,0.0708,0,0.199,0.811,126.219,208155,4
100,In The Dark,Vintage Culture,937263,https://open.spotify.com/track/3K16ZsnNjOTY1Esnrx0rQg,2019,11,15,br,0.56,0.888,6,-5.131,0,0.0511,0.00216,0.0386,0.104,0.162,124.05,207265,4
1,Combatchy (feat. MC Rebecca),Anitta,4416358,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,2019,11,22,br,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,157600,4
2,Surtada - Remix Brega Funk,Dadá Boladão,4172350,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,2019,11,22,br,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,152784,4
3,Some que ele vem atrás,Anitta,3924177,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5,2019,11,22,br,0.648,0.795,0,-5.536,0,0.17,0.0748,0,0.38,0.598,180.043,194771,4
4,Supera - Ao Vivo,Marília Mendonça,3545767,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,2019,11,22,br,0.665,0.743,4,-4.434,1,0.0567,0.0604,0,0.959,0.658,131.573,147748,4
5,Cheirosa - Ao Vivo,Jorge & Mateus,3459810,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,2019,11,22,br,0.528,0.87,11,-3.123,1,0.0851,0.24,0,0.333,0.714,152.37,181930,4
6,Gaiola É o Troco,MC Du Black,3278709,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH,2019,11,22,br,0.722,0.84,10,-3.24,0,0.0785,0.42,0,0.112,0.851,150.108,187246,4
7,Chama Ela (feat. Pedro Sampaio),Lexa,3015993,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ,2019,11,22,br,0.888,0.841,6,-1.933,1,0.147,0.46,9.12e-05,0.0568,0.964,149.994,120200,4
8,Hit Contagiante - Remix,Felipe Original,2970715,https://open.spotify.com/track/5bHx1IT5vfbM067r9p0S0P,2019,11,22,br,0.823,0.692,6,-7.005,0,0.0863,0.123,0,0.0444,0.908,170.07,138182,4
9,Lençol Dobrado,João Gustavo e Murilo,2711515,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,2019,11,22,br,0.707,0.664,2,-5.042,1,0.0382,0.361,0,0.331,0.674,124.991,179165,4
10,Tijolão - Ao Vivo,Jorge & Mateus,2694688,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,2019,11,22,br,0.637,0.877,4,-3.68,0,0.198,0.469,0,0.343,0.691,118.889,175219,4
11,Ferida Curada,Zé Neto & Cristiano,2636775,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR,2019,11,22,br,0.49,0.845,2,-3.359,1,0.0973,0.49,0,0.213,0.548,146.105,159164,4
12,Invocada (Participação especial de Léo Santana) - Ao vivo,Ludmilla,2558413,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S,2019,11,22,br,0.776,0.864,1,-4.281,1,0.0517,0.478,0,0.932,0.701,134.992,157494,4
13,Complicado,Vitão,2502101,https://open.spotify.com/track/52vPpP2gEYaBROIS77J38P,2019,11,22,br,0.734,0.484,7,-7.486,0,0.13,0.57,0,0.224,0.499,130.05,179339,4
14,quando a bad bater - ao vivo,Luan Santana,2404428,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ,2019,11,22,br,0.648,0.789,1,-4.767,1,0.0414,0.304,0,0.532,0.53,128.124,179722,4
15,Quarta Cadeira - Ao Vivo,Matheus & Kauan,2385866,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn,2019,11,22,br,0.565,0.82,5,-5.031,0,0.243,0.589,0,0.621,0.604,76.471,224002,4
16,Contatinho - Ao Vivo,Leo Santana,2384218,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT,2019,11,22,br,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,173230,4
17,Quando a vontade bater (Participação especial de PK Delas),Pk,2364551,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH,2019,11,22,br,0.621,0.7,8,-5.502,1,0.247,0.539,0,0.152,0.704,149.902,166400,4
18,Sentou e Gostou,MC JottaPê,2259033,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr,2019,11,22,br,0.702,0.672,7,-3.308,1,0.397,0.261,0.000988,0.0916,0.722,131.453,163253,4
19,menina solta,Giulia Be,2198527,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,2019,11,22,br,0.632,0.559,11,-6.74,0,0.0794,0.331,0,0.16,0.674,91.81,150026,4
20,Kenny G,Matuê,2196190,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,2019,11,22,br,0.417,0.767,9,-3.31,1,0.193,0.0778,0,0.113,0.152,72.573,189600,3
21,Serenata - Ao Vivo,Marília Mendonça,2161417,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop,2019,11,22,br,0.711,0.711,4,-5.691,1,0.0896,0.103,0,0.971,0.743,131.813,156371,4
22,Ela Vem,MC G15,2029104,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R,2019,11,22,br,0.616,0.634,11,-7.389,1,0.546,0.619,0,0.0732,0.586,185.186,196800,5
23,S de Saudade,Luíza & Maurílio,2027192,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,2019,11,22,br,0.714,0.712,11,-4.403,1,0.0545,0.621,0,0.127,0.789,123.804,174863,4
24,Tiro Certo - Ao Vivo,Zé Felipe,1979053,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk,2019,11,22,br,0.71,0.905,5,-5.146,1,0.0716,0.557,1.31e-06,0.709,0.688,130.046,179065,4
25,Pupila,ANAVITÓRIA,1937021,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2019,11,22,br,0.716,0.426,10,-9.576,1,0.128,0.401,0,0.11,0.434,88.794,202288,4
26,3 Batidas - Ao Vivo,Guilherme & Benuto,1904795,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k,2019,11,22,br,0.552,0.709,8,-5.435,1,0.129,0.611,0,0.763,0.527,117.581,157186,4
27,Algo Mais (Amante) - Ao Vivo,Xand Avião,1873304,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P,2019,11,22,br,0.697,0.844,9,-3.076,1,0.0575,0.285,0,0.753,0.665,139.993,231680,4
28,Espaçosa Demais - Ao Vivo,Felipe Araújo,1864006,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9,2019,11,22,br,0.676,0.888,10,-3.658,1,0.0783,0.375,0,0.231,0.711,160.034,179100,4
29,choque térmico - ao vivo,Luan Santana,1854911,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530,2019,11,22,br,0.737,0.758,2,-5.508,1,0.0402,0.342,0,0.834,0.734,126.978,180001,4
30,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,1842112,https://open.spotify.com/track/1owErGXMkNVCgCmCjI1vRL,2019,11,22,br,0.584,0.959,11,-2.395,1,0.0849,0.325,1.83e-06,0.322,0.827,173.937,154183,4
31,Fake News - Ao Vivo,Gustavo Mioto,1820034,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW,2019,11,22,br,0.804,0.637,11,-3.187,1,0.0542,0.47,0,0.969,0.732,113.979,175205,4
32,Bebi Liguei - Ao Vivo,Marília Mendonça,1810285,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3,2019,11,22,br,0.603,0.804,0,-4.253,1,0.198,0.362,0,0.743,0.682,153.883,159780,4
33,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,1738355,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,2019,11,22,br,0.621,0.743,3,-3.864,1,0.0738,0.281,0,0.411,0.581,111.454,154661,4
34,Vidrado Em Você,Dj Guuga,1705963,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO,2019,11,22,br,0.843,0.925,2,0.302,1,0.0997,0.139,7.65e-06,0.109,0.59,159.926,134769,4
35,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,1649215,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd,2019,11,22,br,0.542,0.876,6,-3.378,1,0.0972,0.724,0,0.925,0.634,118.777,182735,4
36,Ela É do Tipo (feat. Drake) - Remix,MC Kevin o Chris,1647483,https://open.spotify.com/track/7qLnSuxwLNlcapat8OCWZp,2019,11,22,br,0.576,0.524,6,-5.428,1,0.24,0.89,0,0.108,0.715,99.387,212433,3
37,Resenha lá em casa,MC Kevin o Chris,1636567,https://open.spotify.com/track/3NnW2EqJxvHYrRy3upaznl,2019,11,22,br,0.674,0.447,5,-3.761,1,0.493,0.688,0,0.182,0.824,150.237,236852,4
38,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,1634675,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD,2019,11,22,br,0.611,0.791,2,-3.095,1,0.0436,0.245,0,0.237,0.572,111.928,174179,4
39,Dance Monkey,Tones And I,1613935,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,11,22,br,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,4
